2021-04-01 21:12:15,172 INFO    Thread-14 :96683 [dir_watcher.py:_on_file_created():213] file/dir created: /home/keane/git/IEOR4575_Labs/learn2cut_gym/wandb/run-20210401_211212-3gycba96/files/wandb-summary.json
2021-04-01 21:12:15,173 INFO    Thread-14 :96683 [dir_watcher.py:_on_file_created():213] file/dir created: /home/keane/git/IEOR4575_Labs/learn2cut_gym/wandb/run-20210401_211212-3gycba96/files/requirements.txt
2021-04-01 21:12:15,173 INFO    Thread-14 :96683 [dir_watcher.py:_on_file_created():213] file/dir created: /home/keane/git/IEOR4575_Labs/learn2cut_gym/wandb/run-20210401_211212-3gycba96/files/output.log
2021-04-01 21:12:16,266 DEBUG   Thread-11 :96683 [connectionpool.py:_new_conn():975] Starting new HTTPS connection (1): api.wandb.ai:443
2021-04-01 21:12:16,359 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:12:17,165 INFO    Thread-14 :96683 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/keane/git/IEOR4575_Labs/learn2cut_gym/wandb/run-20210401_211212-3gycba96/files/output.log
2021-04-01 21:12:17,759 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:12:19,848 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:12:22,345 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:12:22,435 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:12:26,964 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:12:27,045 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:12:29,358 DEBUG   HandlerThread:96683 [handler.py:handle_request():55] handle_request: status
2021-04-01 21:12:29,358 DEBUG   SenderThread:96683 [sender.py:send():117] send: request
2021-04-01 21:12:29,358 DEBUG   SenderThread:96683 [sender.py:send_request():126] send_request: status
2021-04-01 21:12:29,393 DEBUG   SenderThread:96683 [connectionpool.py:_new_conn():975] Starting new HTTPS connection (1): api.wandb.ai:443
2021-04-01 21:12:29,469 DEBUG   SenderThread:96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-04-01 21:12:31,551 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:12:31,635 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:12:36,148 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:12:36,228 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:12:39,631 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:12:40,183 INFO    Thread-14 :96683 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/keane/git/IEOR4575_Labs/learn2cut_gym/wandb/run-20210401_211212-3gycba96/files/output.log
2021-04-01 21:12:40,773 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:12:42,887 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:12:44,474 DEBUG   HandlerThread:96683 [handler.py:handle_request():55] handle_request: status
2021-04-01 21:12:44,475 DEBUG   SenderThread:96683 [sender.py:send():117] send: request
2021-04-01 21:12:44,475 DEBUG   SenderThread:96683 [sender.py:send_request():126] send_request: status
2021-04-01 21:12:44,488 DEBUG   SenderThread:96683 [connectionpool.py:_new_conn():975] Starting new HTTPS connection (1): api.wandb.ai:443
2021-04-01 21:12:44,559 DEBUG   SenderThread:96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-04-01 21:12:45,187 INFO    Thread-14 :96683 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/keane/git/IEOR4575_Labs/learn2cut_gym/wandb/run-20210401_211212-3gycba96/files/output.log
2021-04-01 21:12:45,372 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:12:45,460 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:12:49,960 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:12:50,051 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:12:54,591 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:12:54,681 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:12:57,812 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:12:58,198 INFO    Thread-14 :96683 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/keane/git/IEOR4575_Labs/learn2cut_gym/wandb/run-20210401_211212-3gycba96/files/output.log
2021-04-01 21:12:59,181 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:12:59,564 DEBUG   HandlerThread:96683 [handler.py:handle_request():55] handle_request: status
2021-04-01 21:12:59,565 DEBUG   SenderThread:96683 [sender.py:send():117] send: request
2021-04-01 21:12:59,565 DEBUG   SenderThread:96683 [sender.py:send_request():126] send_request: status
2021-04-01 21:12:59,576 DEBUG   SenderThread:96683 [connectionpool.py:_new_conn():975] Starting new HTTPS connection (1): api.wandb.ai:443
2021-04-01 21:12:59,648 DEBUG   SenderThread:96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-04-01 21:13:00,193 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:13:00,200 INFO    Thread-14 :96683 [dir_watcher.py:_on_file_modified():226] file/dir modified: /home/keane/git/IEOR4575_Labs/learn2cut_gym/wandb/run-20210401_211212-3gycba96/files/output.log
2021-04-01 21:13:03,772 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
